Vendor Name,IMPA,Vendor Product Name,Vendor Product Code,CATEGORY,Vendor Price
RUBAFLEX B.V.,810269,"Steam packing graphited 16,0 x 16,0mm box = 2 mtr",stp16,,7.22
RUBAFLEX B.V.,810270,"Steam packing graphited 16,0 x 16,0mm box = 2 mtr",stp16,,7.22
RUBAFLEX B.V.,810271,"Steam packing graphited 19,0 x 19,0mm box = 2 mtr",stp19,,10.02
RUBAFLEX B.V.,810272,"Steam packing graphited 19,0 x 19,0mm box = 2 mtr",stp19,,10.02
RUBAFLEX B.V.,810273,"Steam packing graphited 22,0 x 22,0mm box = 2 mtr",stp22,,13.1
RUBAFLEX B.V.,810274,"Steam packing graphited 25,0 x 25,0mm box = 2 mtr",stp25,,17.03
RUBAFLEX B.V.,810275,"Steam packing graphited 25,0 x 25,0mm box = 2 mtr",stp25,,17.03
RUBAFLEX B.V.,810281,Superheat packing SHP 3.0 x 3.0mm box = 2 mtr,shp03,,0.8
RUBAFLEX B.V.,810282,Superheat packing SHP 5.0 x 5.0mm box = 2 mtr,shp05,,2.1
RUBAFLEX B.V.,810283,Superheat packing SHP 6.5 x 6.5mm box = 2 mtr,shp06,,1.7
RUBAFLEX B.V.,810284,Superheat packing SHP 8.0 x 8.0mm box = 2 mtr,shp08,,2.5
RUBAFLEX B.V.,810285,Superheat packing SHP 9.5 x 9.5mm box = 2 mtr,shp10,,3.05
RUBAFLEX B.V.,810286,Superheat packing SHP 11.0 x 11.0mm box = 2 mtr,shp11,,4
RUBAFLEX B.V.,810287,Superheat packing SHP 12.5 x 12.5mm box = 2 mtr,shp12,,5.3
RUBAFLEX B.V.,810288,Superheat packing SHP 14.5 x 14.5mm box = 2 mtr,shp14,,6.8
RUBAFLEX B.V.,810289,Superheat packing SHP 16.0 x 16.0mm box = 2 mtr,shp16,,7.88
RUBAFLEX B.V.,810290,Superheat packing SHP 19.0 x 19.0mm box = 2 mtr,shp19,,10.1
RUBAFLEX B.V.,810291,Superheat packing SHP 19.0 x 19.0mm box = 2 mtr,shp19,,10.1
RUBAFLEX B.V.,810292,Superheat packing SHP 22.0 x 22.0mm box = 2 mtr,shp22,,14.3
RUBAFLEX B.V.,810293,Superheat packing SHP 22.0 x 22.0mm box = 2 mtr,shp22,,14.3
RUBAFLEX B.V.,810294,Superheat packing SHP 25.0 x 25.0mm box = 2 mtr,shp25,,19.25
RUBAFLEX B.V.,810295,Superheat packing SHP 25.0 x 25.0mm box = 2 mtr,shp25,,19.25
RUBAFLEX B.V.,810301,"Steam packing graphited 4,0 x 4,0mm box = 2 mtr",stp04,,1
RUBAFLEX B.V.,810302,"Steam packing graphited 5,0 x 5,0mm box = 2 mtr",stp05,,1.4
RUBAFLEX B.V.,810303,"Steam packing graphited 6,5 x 6,5mm box = 2 mtr",stp06,,1.6
RUBAFLEX B.V.,810304,"Steam packing graphited 8,0 x 8,0mm box = 2 mtr",stp08,,2.4
RUBAFLEX B.V.,810305,"Steam packing graphited 9,5 x 9,5mm box = 2 mtr",stp10,,3.05
RUBAFLEX B.V.,810306,"Steam packing graphited 11,0 x 11,0mm box = 2 mtr",stp11,,3.88
RUBAFLEX B.V.,810307,"Steam packing graphited 12,5 x 12,5mm box = 2 mtr",stp12,,5
RUBAFLEX B.V.,810308,"Steam packing graphited 14,5 x 14,5mm box = 2 mtr",stp14,,6.22
RUBAFLEX B.V.,810309,"Steam packing graphited 16,0 x 16,0mm box = 2 mtr",stp16,,7.22
RUBAFLEX B.V.,810310,"Steam packing graphited 16,0 x 16,0mm box = 2 mtr",stp16,,7.22
RUBAFLEX B.V.,810311,"Steam packing graphited 19,0 x 19,0mm box = 2 mtr",stp19,,10.02
RUBAFLEX B.V.,810312,"Steam packing graphited 19,0 x 19,0mm box = 2 mtr",stp19,,10.02
RUBAFLEX B.V.,810313,"Steam packing graphited 22,0 x 22,0mm box = 2 mtr",stp22,,13.1
RUBAFLEX B.V.,810314,"Steam packing graphited 25,0 x 25,0mm box = 2 mtr",stp25,,17.03
RUBAFLEX B.V.,810315,"Steam packing graphited 25,0 x 25,0mm box = 2 mtr",stp25,,17.03
RUBAFLEX B.V.,810341,PTFE glandpacking 4.0 x 4.0mm box = 2 mtr,gtp04,,1.48
RUBAFLEX B.V.,810342,PTFE glandpacking 5.0 x 5.0mm box = 2 mtr,gtp05,,2.28
RUBAFLEX B.V.,810343,PTFE glandpacking 6.5 x 6.5mm box = 2 mtr,gtp06,,3.55
RUBAFLEX B.V.,810344,PTFE glandpacking 8.0 x 8.0mm box = 2 mtr,gtp08,,5.3
RUBAFLEX B.V.,810345,PTFE glandpacking 9.5 x 9.5mm box = 2 mtr,gtp10,,7.23
RUBAFLEX B.V.,810346,PTFE glandpacking 11.0 x 11.0mm box = 2 mtr,gtp11,,9.56
RUBAFLEX B.V.,810347,PTFE glandpacking 12.5 x 12.5mm box = 2 mtr,gtp12,,12.69
RUBAFLEX B.V.,810348,PTFE glandpacking 14.5 x 14.5mm box = 2 mtr,gtp14,,19.33
RUBAFLEX B.V.,810349,PTFE glandpacking 16.0 x 16.0mm box = 2 mtr,gtp16,,22.7
RUBAFLEX B.V.,810350,PTFE glandpacking 16.0 x 16.0mm box = 2 mtr,gtp16,,22.7
RUBAFLEX B.V.,810351,PTFE glandpacking 19.0 x 19.0mm box = 2 mtr,gtp19,,34.55
RUBAFLEX B.V.,810352,PTFE glandpacking 19.0 x 19.0mm box = 2 mtr,gtp19,,34.55
RUBAFLEX B.V.,810353,PTFE glandpacking 22.0 x 22.0mm box = 2 mtr,gtp22,,47.65
RUBAFLEX B.V.,810354,PTFE glandpacking 25.0 x 25.0mm box = 2 mtr,gtp25,,56.66
RUBAFLEX B.V.,810355,PTFE glandpacking 25.0 x 25.0mm box = 2 mtr,gtp25,,56.66
RUBAFLEX B.V.,810361,PTFE glandpacking 4.0 x 4.0mm box = 2 mtr,gtp04,,1.48
RUBAFLEX B.V.,810362,PTFE glandpacking 5.0 x 5.0mm box = 2 mtr,gtp05,,2.28
RUBAFLEX B.V.,810363,PTFE glandpacking 6.5 x 6.5mm box = 2 mtr,gtp06,,3.55
RUBAFLEX B.V.,810364,PTFE glandpacking 8.0 x 8.0mm box = 2 mtr,gtp08,,5.3
RUBAFLEX B.V.,810365,PTFE glandpacking 9.5 x 9.5mm box = 2 mtr,gtp10,,7.23
RUBAFLEX B.V.,810366,PTFE glandpacking 11.0 x 11.0mm box = 2 mtr,gtp11,,9.56
RUBAFLEX B.V.,810367,PTFE glandpacking 12.5 x 12.5mm box = 2 mtr,gtp12,,12.69
RUBAFLEX B.V.,810368,PTFE glandpacking 14.5 x 14.5mm box = 2 mtr,gtp14,,19.33
RUBAFLEX B.V.,810369,PTFE glandpacking 16.0 x 16.0mm box = 2 mtr,gtp16,,22.7
RUBAFLEX B.V.,810370,PTFE glandpacking 16.0 x 16.0mm box = 2 mtr,gtp16,,22.7
RUBAFLEX B.V.,810371,PTFE glandpacking 19.0 x 19.0mm box = 2 mtr,gtp19,,34.55
RUBAFLEX B.V.,810372,PTFE glandpacking 19.0 x 19.0mm box = 2 mtr,gtp19,,34.55
RUBAFLEX B.V.,810373,PTFE glandpacking 22.0 x 22.0mm box = 2 mtr,gtp22,,47.65
RUBAFLEX B.V.,810374,PTFE glandpacking 25.0 x 25.0mm box = 2 mtr,gtp25,,56.66
RUBAFLEX B.V.,810375,PTFE glandpacking 25.0 x 25.0mm box = 2 mtr,gtp25,,56.66
RUBAFLEX B.V.,810382,Carbon fiber glandpacking 5.0 x 5.0mm box = 2 mtr,cfp05,,1.8
RUBAFLEX B.V.,810383,Carbon fiber glandpacking 6.5 x 6.5mm box = 2 mtr,cfp06,,1.95
RUBAFLEX B.V.,810384,Carbon fiber glandpacking 8.0 x 8.0mm box = 2 mtr,cfp08,,3.25
RUBAFLEX B.V.,810385,Carbon fiber glandpacking 9.5 x 9.5mm box = 2 mtr,cfp10,,5.25
RUBAFLEX B.V.,810386,Carbon fiber glandpacking 11.0 x 11.0mm box = 2 mtr,cfp11,,7.95
RUBAFLEX B.V.,810387,Carbon fiber glandpacking 12.5 x 12.5mm box = 2 mtr,cfp12,,8.55
RUBAFLEX B.V.,810388,Carbon fiber glandpacking 14.5 x 14.5mm box = 2 mtr,cfp14,,9.75
RUBAFLEX B.V.,810389,Carbon fiber glandpacking 16.0 x 16.0mm box = 2 mtr,cfp16,,14.55
RUBAFLEX B.V.,810390,Carbon fiber glandpacking 16.0 x 16.0mm box = 2 mtr,cfp16,,14.55
RUBAFLEX B.V.,810391,Carbon fiber glandpacking 19.0 x 19.0mm box = 2 mtr,cfp19,,20
RUBAFLEX B.V.,810392,Carbon fiber glandpacking 19.0 x 19.0mm box = 2 mtr,cfp19,,20
RUBAFLEX B.V.,810393,Carbon fiber glandpacking 22.0 x 22.0mm box = 2 mtr,cfp22,,29.5
RUBAFLEX B.V.,810396,Carbon fiber glandpacking 9.5 x 9.5mm box = 2 mtr,cfp10,,5.25
RUBAFLEX B.V.,810397,Carbon fiber glandpacking 5.0 x 5.0mm box = 2 mtr,cfp05,,1.8
RUBAFLEX B.V.,810398,Carbon fiber glandpacking 6.5 x 6.5mm box = 2 mtr,cfp06,,1.95
RUBAFLEX B.V.,810399,Carbon fiber glandpacking 8.0 x 8.0mm box = 2 mtr,cfp08,,3.25
RUBAFLEX B.V.,810400,Carbon fiber glandpacking 9.5 x 9.5mm box = 2 mtr,cfp10,,5.25
RUBAFLEX B.V.,810401,PTFE glandpacking 4.0 x 4.0mm box = 2 mtr,gtp04,,1.48
RUBAFLEX B.V.,810402,PTFE glandpacking 5.0 x 5.0mm box = 2 mtr,gtp05,,2.28
RUBAFLEX B.V.,810403,PTFE glandpacking 6.5 x 6.5mm box = 2 mtr,gtp06,,3.55
RUBAFLEX B.V.,810404,PTFE glandpacking 8.0 x 8.0mm box = 2 mtr,gtp08,,5.3
RUBAFLEX B.V.,810405,PTFE glandpacking 9.5 x 9.5mm box = 2 mtr,gtp10,,7.23
RUBAFLEX B.V.,810406,PTFE glandpacking 11.0 x 11.0mm box = 2 mtr,gtp11,,9.56
RUBAFLEX B.V.,810407,PTFE glandpacking 12.5 x 12.5mm box = 2 mtr,gtp12,,12.69
RUBAFLEX B.V.,810408,PTFE glandpacking 14.5 x 14.5mm box = 2 mtr,gtp14,,19.33
RUBAFLEX B.V.,810409,PTFE glandpacking 16.0 x 16.0mm box = 2 mtr,gtp16,,22.7
RUBAFLEX B.V.,810410,PTFE glandpacking 16.0 x 16.0mm box = 2 mtr,gtp16,,22.7
RUBAFLEX B.V.,810411,PTFE glandpacking 19.0 x 19.0mm box = 2 mtr,gtp19,,34.55
RUBAFLEX B.V.,810412,PTFE glandpacking 19.0 x 19.0mm box = 2 mtr,gtp19,,34.55
RUBAFLEX B.V.,810413,PTFE glandpacking 22.0 x 22.0mm box = 2 mtr,gtp22,,47.65
RUBAFLEX B.V.,810414,PTFE glandpacking 25.0 x 25.0mm box = 2 mtr,gtp25,,56.66
RUBAFLEX B.V.,810415,PTFE glandpacking 25.0 x 25.0mm box = 2 mtr,gtp25,,56.66
RUBAFLEX B.V.,810418,PTFE glandpacking 4.0 x 4.0mm box = 2 mtr,gtp04,,1.48
RUBAFLEX B.V.,810419,PTFE glandpacking 5.0 x 5.0mm box = 2 mtr,gtp05,,2.28
RUBAFLEX B.V.,810420,Aramid - fiber glandpacking 6.5 x 6.5mm box = 2 mtr,afp06,,8
RUBAFLEX B.V.,810421,PTFE glandpacking 4.0 x 4.0mm box = 2 mtr,gtp04,,1.48
RUBAFLEX B.V.,810422,PTFE glandpacking 5.0 x 5.0mm box = 2 mtr,gtp05,,2.28
RUBAFLEX B.V.,810423,PTFE glandpacking 6.5 x 6.5mm box = 2 mtr,gtp06,,3.55
RUBAFLEX B.V.,810424,PTFE glandpacking 8.0 x 8.0mm box = 2 mtr,gtp08,,5.3
RUBAFLEX B.V.,810425,PTFE glandpacking 9.5 x 9.5mm box = 2 mtr,gtp10,,7.23
RUBAFLEX B.V.,810426,PTFE glandpacking 11.0 x 11.0mm box = 2 mtr,gtp11,,9.56
RUBAFLEX B.V.,810427,PTFE glandpacking 12.5 x 12.5mm box = 2 mtr,gtp12,,12.69
RUBAFLEX B.V.,810428,PTFE glandpacking 14.5 x 14.5mm box = 2 mtr,gtp14,,19.33
RUBAFLEX B.V.,810429,PTFE glandpacking 16.0 x 16.0mm box = 2 mtr,gtp16,,22.7
RUBAFLEX B.V.,810430,PTFE glandpacking 16.0 x 16.0mm box = 2 mtr,gtp16,,22.7
RUBAFLEX B.V.,810431,PTFE glandpacking 19.0 x 19.0mm box = 2 mtr,gtp19,,34.55
RUBAFLEX B.V.,810432,PTFE glandpacking 19.0 x 19.0mm box = 2 mtr,gtp19,,34.55
RUBAFLEX B.V.,810433,PTFE glandpacking 22.0 x 22.0mm box = 2 mtr,gtp22,,47.65
RUBAFLEX B.V.,810434,PTFE glandpacking 25.0 x 25.0mm box = 2 mtr,gtp25,,56.66
RUBAFLEX B.V.,810435,PTFE glandpacking 25.0 x 25.0mm box = 2 mtr,gtp25,,56.66
RUBAFLEX B.V.,810436,Superheat packing SHP 3.0 x 3.0mm box = 2 mtr,shp03,,0.8
RUBAFLEX B.V.,810437,Superheat packing SHP 5.0 x 5.0mm box = 2 mtr,shp05,,2.1
RUBAFLEX B.V.,810438,Superheat packing SHP 6.5 x 6.5mm box = 2 mtr,shp06,,1.7
RUBAFLEX B.V.,810439,Superheat packing SHP 8.0 x 8.0mm box = 2 mtr,shp08,,2.5
RUBAFLEX B.V.,810440,Superheat packing SHP 9.5 x 9.5mm box = 2 mtr,shp10,,3.05
RUBAFLEX B.V.,810441,Superheat packing SHP 11.0 x 11.0mm box = 2 mtr,shp11,,4
RUBAFLEX B.V.,810442,Superheat packing SHP 12.5 x 12.5mm box = 2 mtr,shp12,,5.3
RUBAFLEX B.V.,810443,Superheat packing SHP 14.5 x 14.5mm box = 2 mtr,shp14,,6.8
RUBAFLEX B.V.,810444,Superheat packing SHP 16.0 x 16.0mm box = 2 mtr,shp16,,7.88
RUBAFLEX B.V.,810445,Superheat packing SHP 19.0 x 19.0mm box = 2 mtr,shp19,,10.1
RUBAFLEX B.V.,810446,Superheat packing SHP 19.0 x 19.0mm box = 2 mtr,shp19,,10.1
RUBAFLEX B.V.,810447,Superheat packing SHP 22.0 x 22.0mm box = 2 mtr,shp22,,14.3
RUBAFLEX B.V.,810448,Superheat packing SHP 22.0 x 22.0mm box = 2 mtr,shp22,,14.3
RUBAFLEX B.V.,810449,Superheat packing SHP 25.0 x 25.0mm box = 2 mtr,shp25,,19.25
RUBAFLEX B.V.,810450,Superheat packing SHP 25.0 x 25.0mm box = 2 mtr,shp25,,19.25
RUBAFLEX B.V.,810451,Aramid - fiber glandpacking 9.5 x 9.5mm box = 2 mtr,afp10,,12.3
RUBAFLEX B.V.,810452,Aramid - fiber glandpacking 11.0 x 11.0mm box = 2 mtr,afp11,,14.3
RUBAFLEX B.V.,810453,Aramid - fiber glandpacking 12.5 x 12.5mm box = 2 mtr,afp12,,17.33
RUBAFLEX B.V.,810454,Aramid - fiber glandpacking 14.5 x 14.5mm box = 2 mtr,afp14,,20
RUBAFLEX B.V.,810455,Aramid - fiber glandpacking 16.0 x 16.0mm box = 2 mtr,afp16,,26.5
RUBAFLEX B.V.,810456,Aramid - fiber glandpacking 19.0 x 19.0mm box = 2 mtr,afp19,,41.55
RUBAFLEX B.V.,810457,Aramid - fiber glandpacking 19.0 x 19.0mm box = 2 mtr,afp19,,41.55
RUBAFLEX B.V.,810458,Aramid - fiber glandpacking 8.0 x 8.0mm box = 2 mtr,afp08,,10.2
RUBAFLEX B.V.,810459,Aramid - fiber glandpacking 9.5 x 9.5mm box = 2 mtr,afp10,,12.3
RUBAFLEX B.V.,810460,Aramid - fiber glandpacking 19.0 x 19.0mm box = 2 mtr,afp19,,41.55
RUBAFLEX B.V.,810461,Graphited PTFE glandpacking 9.5 x 9.5mm box = 2mtr,tgp10,,6.31
RUBAFLEX B.V.,810462,Graphited PTFE glandpacking 11.0 x 11.0mm box = 2mtr,tgp11,,7.99
RUBAFLEX B.V.,810463,Graphited PTFE glandpacking 12.5 x 12.5mm box = 2mtr,tgp12,,11.22
RUBAFLEX B.V.,810464,Graphited PTFE glandpacking 14.5 x 14.5mm box = 2mtr,tgp14,,16.31
RUBAFLEX B.V.,810465,Graphited PTFE glandpacking 16.0 x 16.0mm box = 2mtr,tgp16,,18.88
RUBAFLEX B.V.,810466,Graphited PTFE glandpacking 19.0 x 19.0mm box = 2mtr,tgp19,,27.5
RUBAFLEX B.V.,810467,Graphited PTFE glandpacking 19.0 x 19.0mm box = 2mtr,tgp19,,27.5
RUBAFLEX B.V.,810468,Aramid - fiber glandpacking 25.0 x 25.0mm box = 2 mtr,afp25,,75.55
RUBAFLEX B.V.,810469,Aramid - fiber glandpacking 25.0 x 25.0mm box = 2 mtr,afp25,,75.55
RUBAFLEX B.V.,810471,PTFE glandpacking 4.0 x 4.0mm box = 2 mtr,gtp04,,1.48
RUBAFLEX B.V.,810472,PTFE glandpacking 5.0 x 5.0mm box = 2 mtr,gtp05,,2.28
RUBAFLEX B.V.,810473,PTFE glandpacking 6.5 x 6.5mm box = 2 mtr,gtp06,,3.55
RUBAFLEX B.V.,810474,PTFE glandpacking 8.0 x 8.0mm box = 2 mtr,gtp08,,5.3
RUBAFLEX B.V.,810475,PTFE glandpacking 9.5 x 9.5mm box = 2 mtr,gtp10,,7.23
RUBAFLEX B.V.,810476,PTFE glandpacking 9.5 x 9.5mm box = 2 mtr,gtp10,,7.23
RUBAFLEX B.V.,810477,PTFE glandpacking 11.0 x 11.0mm box = 2 mtr,gtp11,,9.56
RUBAFLEX B.V.,810478,PTFE glandpacking 12.5 x 12.5mm box = 2 mtr,gtp12,,12.69
RUBAFLEX B.V.,810479,PTFE glandpacking 14.5 x 14.5mm box = 2 mtr,gtp14,,19.33
RUBAFLEX B.V.,810480,PTFE glandpacking 16.0 x 16.0mm box = 2 mtr,gtp16,,22.7
RUBAFLEX B.V.,810481,PTFE glandpacking 16.0 x 16.0mm box = 2 mtr,gtp16,,22.7
RUBAFLEX B.V.,810482,PTFE glandpacking 19.0 x 19.0mm box = 2 mtr,gtp19,,34.55
RUBAFLEX B.V.,810483,PTFE glandpacking 19.0 x 19.0mm box = 2 mtr,gtp19,,34.55
RUBAFLEX B.V.,810484,PTFE glandpacking 22.0 x 22.0mm box = 2 mtr,gtp22,,47.65
RUBAFLEX B.V.,810485,PTFE glandpacking 25.0 x 25.0mm box = 2 mtr,gtp25,,56.66
RUBAFLEX B.V.,810486,PTFE glandpacking 25.0 x 25.0mm box = 2 mtr,gtp25,,56.66
RUBAFLEX B.V.,810487,Carbon fiber glandpacking 9.5 x 9.5mm box = 2 mtr,cfp10,,5.25
RUBAFLEX B.V.,810488,Carbon fiber glandpacking 11.0 x 11.0mm box = 2 mtr,cfp11,,7.95
RUBAFLEX B.V.,810489,Carbon fiber glandpacking 12.5 x 12.5mm box = 2 mtr,cfp12,,8.55
RUBAFLEX B.V.,810490,Carbon fiber glandpacking 14.5 x 14.5mm box = 2 mtr,cfp14,,9.75
RUBAFLEX B.V.,810491,Carbon fiber glandpacking 16.0 x 16.0mm box = 2 mtr,cfp16,,14.55
RUBAFLEX B.V.,810492,Carbon fiber glandpacking 19.0 x 19.0mm box = 2 mtr,cfp19,,20
RUBAFLEX B.V.,810493,Carbon fiber glandpacking 19.0 x 19.0mm box = 2 mtr,cfp19,,20
RUBAFLEX B.V.,810494,Carbon fiber glandpacking 22.0 x 22.0mm box = 2 mtr,cfp22,,29.5
RUBAFLEX B.V.,810495,Carbon fiber glandpacking 22.0 x 22.0mm box = 2 mtr,cfp22,,29.5
RUBAFLEX B.V.,810501,Superheat packing SHP 3.0 x 3.0mm box = 2 mtr,shp03,,0.8
RUBAFLEX B.V.,810502,Superheat packing SHP 5.0 x 5.0mm box = 2 mtr,shp05,,2.1
RUBAFLEX B.V.,810503,Superheat packing SHP 6.5 x 6.5mm box = 2 mtr,shp06,,1.7
RUBAFLEX B.V.,810504,Superheat packing SHP 8.0 x 8.0mm box = 2 mtr,shp08,,2.5
RUBAFLEX B.V.,810505,Superheat packing SHP 9.5 x 9.5mm box = 2 mtr,shp10,,3.05
RUBAFLEX B.V.,810506,Superheat packing SHP 11.0 x 11.0mm box = 2 mtr,shp11,,4
RUBAFLEX B.V.,810507,Superheat packing SHP 12.5 x 12.5mm box = 2 mtr,shp12,,5.3
RUBAFLEX B.V.,810508,Superheat packing SHP 14.5 x 14.5mm box = 2 mtr,shp14,,6.8
RUBAFLEX B.V.,810509,Superheat packing SHP 16.0 x 16.0mm box = 2 mtr,shp16,,7.88
RUBAFLEX B.V.,810510,Superheat packing SHP 19.0 x 19.0mm box = 2 mtr,shp19,,10.1
RUBAFLEX B.V.,810511,Superheat packing SHP 19.0 x 19.0mm box = 2 mtr,shp19,,10.1
RUBAFLEX B.V.,810512,Superheat packing SHP 22.0 x 22.0mm box = 2 mtr,shp22,,14.3
RUBAFLEX B.V.,810513,Superheat packing SHP 22.0 x 22.0mm box = 2 mtr,shp22,,14.3
RUBAFLEX B.V.,810514,Superheat packing SHP 25.0 x 25.0mm box = 2 mtr,shp25,,19.25
RUBAFLEX B.V.,810515,Superheat packing SHP 25.0 x 25.0mm box = 2 mtr,shp25,,19.25
RUBAFLEX B.V.,810516,Carbon fiber glandpacking 5.0 x 5.0mm box = 2 mtr,cfp05,,1.8
RUBAFLEX B.V.,810517,Carbon fiber glandpacking 6.5 x 6.5mm box = 2 mtr,cfp06,,1.95
RUBAFLEX B.V.,810518,Carbon fiber glandpacking 8.0 x 8.0mm box = 2 mtr,cfp08,,3.25
RUBAFLEX B.V.,810519,Carbon fiber glandpacking 9.5 x 9.5mm box = 2 mtr,cfp10,,5.25
RUBAFLEX B.V.,810520,Carbon fiber glandpacking 9.5 x 9.5mm box = 2 mtr,cfp10,,5.25
RUBAFLEX B.V.,810521,Graphited PTFE glandpacking 4.0 x 4.0mm box = 2mtr,tgp04,,1.55
RUBAFLEX B.V.,810522,Graphited PTFE glandpacking 5.0 x 5.0mm box = 2mtr,tgp05,,2.33
RUBAFLEX B.V.,810523,Graphited PTFE glandpacking 6.5 x 6.5mm box = 2mtr,tgp06,,3.22
RUBAFLEX B.V.,810524,Graphited PTFE glandpacking 8.0 x 8.0mm box = 2mtr,tgp08,,4.99
RUBAFLEX B.V.,810525,Graphited PTFE glandpacking 9.5 x 9.5mm box = 2mtr,tgp10,,6.31
RUBAFLEX B.V.,810526,Graphited PTFE glandpacking 11.0 x 11.0mm box = 2mtr,tgp11,,7.99
RUBAFLEX B.V.,810527,Graphited PTFE glandpacking 12.5 x 12.5mm box = 2mtr,tgp12,,11.22
RUBAFLEX B.V.,810528,Graphited PTFE glandpacking 14.5 x 14.5mm box = 2mtr,tgp14,,16.31
RUBAFLEX B.V.,810529,Graphited PTFE glandpacking 16.0 x 16.0mm box = 2mtr,tgp16,,18.88
RUBAFLEX B.V.,810530,Graphited PTFE glandpacking 16.0 x 16.0mm box = 2mtr,tgp16,,18.88
RUBAFLEX B.V.,810531,Graphited PTFE glandpacking 19.0 x 19.0mm box = 2mtr,tgp19,,27.5
RUBAFLEX B.V.,810536,Graphited PTFE glandpacking 4.0 x 4.0mm box = 2mtr,tgp04,,1.55
RUBAFLEX B.V.,810537,Graphited PTFE glandpacking 5.0 x 5.0mm box = 2mtr,tgp05,,2.33
RUBAFLEX B.V.,810538,Graphited PTFE glandpacking 6.5 x 6.5mm box = 2mtr,tgp06,,3.22
RUBAFLEX B.V.,810539,Graphited PTFE glandpacking 8.0 x 8.0mm box = 2mtr,tgp08,,4.99
RUBAFLEX B.V.,810540,Graphited PTFE glandpacking 9.5 x 9.5mm box = 2mtr,tgp10,,6.31
RUBAFLEX B.V.,810541,Graphited PTFE glandpacking 11.0 x 11.0mm box = 2mtr,tgp11,,7.99
RUBAFLEX B.V.,810542,Graphited PTFE glandpacking 12.5 x 12.5mm box = 2mtr,tgp12,,11.22
RUBAFLEX B.V.,810543,Graphited PTFE glandpacking 14.5 x 14.5mm box = 2mtr,tgp14,,16.31
RUBAFLEX B.V.,810544,Graphited PTFE glandpacking 16.0 x 16.0mm box = 2mtr,tgp16,,18.88
RUBAFLEX B.V.,810545,Carbon fiber glandpacking 11.0 x 11.0mm box = 2 mtr,cfp11,,7.95
RUBAFLEX B.V.,810546,"Steam packing graphited 4,0 x 4,0mm box = 2 mtr",stp04,,1
RUBAFLEX B.V.,810547,"Steam packing graphited 5,0 x 5,0mm box = 2 mtr",stp05,,1.4
RUBAFLEX B.V.,810548,"Steam packing graphited 6,5 x 6,5mm box = 2 mtr",stp06,,1.6
RUBAFLEX B.V.,810549,"Steam packing graphited 8,0 x 8,0mm box = 2 mtr",stp08,,2.4
RUBAFLEX B.V.,810550,"Steam packing graphited 9,5 x 9,5mm box = 2 mtr",stp10,,3.05
RUBAFLEX B.V.,810551,"Steam packing graphited 11,0 x 11,0mm box = 2 mtr",stp11,,3.88
RUBAFLEX B.V.,810552,"Steam packing graphited 12,5 x 12,5mm box = 2 mtr",stp12,,5
RUBAFLEX B.V.,810553,"Steam packing graphited 14,5 x 14,5mm box = 2 mtr",stp14,,6.22
RUBAFLEX B.V.,810554,"Steam packing graphited 16,0 x 16,0mm box = 2 mtr",stp16,,7.22
RUBAFLEX B.V.,810555,"Steam packing graphited 16,0 x 16,0mm box = 2 mtr",stp16,,7.22
RUBAFLEX B.V.,810556,"Steam packing graphited 19,0 x 19,0mm box = 2 mtr",stp19,,10.02
RUBAFLEX B.V.,810557,"Steam packing graphited 19,0 x 19,0mm box = 2 mtr",stp19,,10.02
RUBAFLEX B.V.,810558,"Steam packing graphited 22,0 x 22,0mm box = 2 mtr",stp22,,13.1
RUBAFLEX B.V.,810559,"Steam packing graphited 25,0 x 25,0mm box = 2 mtr",stp25,,17.03
RUBAFLEX B.V.,810560,"Steam packing graphited 25,0 x 25,0mm box = 2 mtr",stp25,,17.03
RUBAFLEX B.V.,810561,Carbon fiber glandpacking 12.5 x 12.5mm box = 2 mtr,cfp12,,8.55
RUBAFLEX B.V.,810562,Carbon fiber glandpacking 14.5 x 14.5mm box = 2 mtr,cfp14,,9.75
RUBAFLEX B.V.,810563,Carbon fiber glandpacking 16.0 x 16.0mm box = 2 mtr,cfp16,,14.55
RUBAFLEX B.V.,810564,Carbon fiber glandpacking 16.0 x 16.0mm box = 2 mtr,cfp16,,14.55
RUBAFLEX B.V.,810566,Cotton greased gland packing 5 x 5mm box = 2 mtr,vep05,,0.55
RUBAFLEX B.V.,810567,Cotton greased gland packing 6.5 x 6.5mm box = 2 mtr,vep06,,1.15
RUBAFLEX B.V.,810568,Cotton greased gland packing 8 x 8mm box = 2 mtr,vep08,,1.51
RUBAFLEX B.V.,810569,Cotton greased gland packing 9.5 x 9.5mm box = 2 mtr,vep10,,1.99
RUBAFLEX B.V.,810570,Cotton greased gland packing 9.5 x 9.5mm box = 2 mtr,vep10,,1.99
RUBAFLEX B.V.,810571,Cotton greased gland packing 11 x 11mm box = 2 mtr,vep11,,2.73
RUBAFLEX B.V.,810572,Cotton greased gland packing 12.5 x 12.5mm box = 2 mtr,vep12,,2.99
RUBAFLEX B.V.,810573,Cotton greased gland packing 14.5 x 14.5mm box = 2 mtr,vep14,,3.74
RUBAFLEX B.V.,810574,Cotton greased gland packing 16 x 16mm box = 2 mtr,vep16,,4.33
RUBAFLEX B.V.,810575,Cotton greased gland packing 19 x 19mm box = 2 mtr,vep19,,6.08
RUBAFLEX B.V.,810576,Cotton greased gland packing 19 x 19mm box = 2 mtr,vep19,,6.08
